Gene stable ID,Gene name,Transcript stable ID,Ensembl Canonical,Chromosome/scaffold name
ENSG00000140044,JDP2,ENST00000651602,1.0,14
ENSG00000276474,,ENST00000616455,1.0,X
ENSG00000237528,UQCR10P1,ENST00000451170,1.0,X
ENSG00000128268,MGAT3,ENST00000341184,1.0,22
ENSG00000269902,,ENST00000602277,1.0,X
ENSG00000231604,,ENST00000458293,1.0,20
ENSG00000215284,CHMP5P1,ENST00000399931,1.0,X
ENSG00000224635,,ENST00000422519,1.0,20
ENSG00000233807,AMZ2P3,ENST00000452559,1.0,X
ENSG00000238247,RDXP3,ENST00000367074,1.0,X
ENSG00000227188,MGAT3-AS1,ENST00000432239,1.0,22
ENSG00000219186,FTH1P19,ENST00000402402,1.0,X
ENSG00000287767,,ENST00000670564,1.0,X
ENSG00000177689,MAGEB10,ENST00000356790,1.0,X
ENSG00000228345,,ENST00000457557,1.0,X
ENSG00000276689,,ENST00000615934,1.0,X
ENSG00000271519,,ENST00000603371,1.0,X
ENSG00000224556,,ENST00000456973,1.0,X
ENSG00000254320,,ENST00000522004,1.0,8
ENSG00000232951,IPO7P1,ENST00000442031,1.0,X
ENSG00000132938,MTUS2,ENST00000612955,1.0,13
ENSG00000231772,,ENST00000411879,1.0,X
ENSG00000227493,,ENST00000439389,1.0,X
ENSG00000102313,ITIH6,ENST00000218436,1.0,X
ENSG00000120907,ADRA1A,ENST00000380573,1.0,8
ENSG00000165186,PTCHD1,ENST00000379361,1.0,X
ENSG00000157601,MX1,ENST00000398598,1.0,21
ENSG00000196628,TCF4,ENST00000354452,1.0,18
ENSG00000169895,SYAP1,ENST00000380155,1.0,X
ENSG00000100335,MIEF1,ENST00000325301,1.0,22
ENSG00000133878,DUSP26,ENST00000256261,1.0,8
ENSG00000102524,TNFSF13B,ENST00000375887,1.0,13
ENSG00000233963,ATP8A2P3,ENST00000426792,1.0,13
ENSG00000253685,MTND5P41,ENST00000517498,1.0,8
ENSG00000234706,PRUNEP1,ENST00000425846,1.0,13
ENSG00000074410,CA12,ENST00000178638,1.0,15
ENSG00000167034,NKX3-1,ENST00000380871,1.0,8
ENSG00000102043,MTMR8,ENST00000374852,1.0,X
ENSG00000285977,,ENST00000647648,1.0,8
ENSG00000279099,,ENST00000623193,1.0,8
ENSG00000237311,,ENST00000650998,1.0,X
ENSG00000253524,,ENST00000518181,1.0,8
ENSG00000240519,,ENST00000486251,1.0,8
ENSG00000187051,RPS19BP1,ENST00000334678,1.0,22
ENSG00000183486,MX2,ENST00000330714,1.0,21
ENSG00000254362,,ENST00000518031,1.0,8
ENSG00000214282,KRT8P14,ENST00000414254,1.0,X
ENSG00000234570,ZFRP1,ENST00000457579,1.0,X
ENSG00000277516,,ENST00000617925,1.0,X
ENSG00000248738,,ENST00000511897,1.0,8
ENSG00000095777,MYO3A,ENST00000642920,1.0,10
ENSG00000248964,,ENST00000517356,1.0,8
ENSG00000259673,IQCH-AS1,ENST00000669759,1.0,15
ENSG00000243844,RPL17P33,ENST00000498256,1.0,8
ENSG00000243181,RPL21P80,ENST00000477341,1.0,8
ENSG00000228045,DNAJA1P6,ENST00000437347,1.0,22
ENSG00000287166,,ENST00000668387,1.0,8
ENSG00000286195,,ENST00000651475,1.0,22
ENSG00000259217,,ENST00000559855,1.0,15
ENSG00000119121,TRPM6,ENST00000360774,1.0,9
ENSG00000270964,MAP2K5-DT,ENST00000604760,1.0,15
ENSG00000127870,RNF6,ENST00000381588,1.0,13
ENSG00000271559,,ENST00000603212,1.0,13
ENSG00000227882,THAP12P6,ENST00000431978,1.0,13
ENSG00000227395,EIF2AP4,ENST00000424793,1.0,10
ENSG00000277297,ATP5F1AP10,ENST00000622403,1.0,9
ENSG00000235256,FKBP4P7,ENST00000433874,1.0,9
ENSG00000165511,ZNF22-AS1,ENST00000625168,1.0,10
ENSG00000134013,LOXL2,ENST00000389131,1.0,8
ENSG00000260137,,ENST00000564417,1.0,10
ENSG00000196074,SYCP2,ENST00000357552,1.0,20
ENSG00000274242,,ENST00000613843,1.0,10
ENSG00000223841,,ENST00000435086,1.0,10
ENSG00000237913,FTLP19,ENST00000433300,1.0,10
ENSG00000235197,ZNF33CP,ENST00000432492,1.0,10
ENSG00000148450,MSRB2,ENST00000376510,1.0,10
ENSG00000251191,LINC00589,ENST00000518623,1.0,8
ENSG00000182902,SLC25A18,ENST00000327451,1.0,22
ENSG00000287613,,ENST00000667650,1.0,10
ENSG00000256574,OR13A1,ENST00000553795,1.0,10
ENSG00000188873,RPL10AP2,ENST00000479243,1.0,8
ENSG00000253200,,ENST00000521025,1.0,8
ENSG00000236754,,ENST00000443935,1.0,22
ENSG00000237936,,ENST00000441292,1.0,10
ENSG00000254244,PAICSP4,ENST00000517543,1.0,8
ENSG00000244708,RPL23P10,ENST00000468780,1.0,8
ENSG00000285601,,ENST00000649422,1.0,8
ENSG00000253504,MTCYBP19,ENST00000517463,1.0,8
ENSG00000272338,,ENST00000606064,1.0,8
ENSG00000042317,SPATA7,ENST00000393545,1.0,14
ENSG00000168267,PTF1A,ENST00000376504,1.0,10
ENSG00000253208,PSME2P5,ENST00000524123,1.0,8
ENSG00000157483,MYO1E,ENST00000288235,1.0,15
ENSG00000104219,ZDHHC2,ENST00000262096,1.0,8
ENSG00000188512,,ENST00000523393,1.0,8
ENSG00000285669,,ENST00000649628,1.0,8
ENSG00000157578,LCA5L,ENST00000288350,1.0,21
ENSG00000279881,,ENST00000622926,1.0,8
ENSG00000099256,PRTFDC1,ENST00000320152,1.0,10
ENSG00000253206,,ENST00000520800,1.0,8
ENSG00000132932,ATP8A2,ENST00000381655,1.0,13
ENSG00000259496,GEMIN8P1,ENST00000560960,1.0,15
ENSG00000259335,HNRNPMP1,ENST00000560685,1.0,15
ENSG00000226016,RPL36AP55,ENST00000454114,1.0,10
ENSG00000259447,,ENST00000558245,1.0,15
ENSG00000235113,,ENST00000435436,1.0,10
ENSG00000271563,HIRAP1,ENST00000605318,1.0,10
ENSG00000266217,CTSLP2,ENST00000580501,1.0,10
ENSG00000259470,KRT8P9,ENST00000558927,1.0,15
ENSG00000279819,,ENST00000624564,1.0,10
ENSG00000233837,EIF3LP2,ENST00000457262,1.0,10
ENSG00000259452,,ENST00000559892,1.0,15
ENSG00000259288,BUB1B-PAK6,ENST00000559435,1.0,15
ENSG00000203496,,ENST00000428915,1.0,10
ENSG00000257585,LINC00609,ENST00000546508,1.0,14
ENSG00000271423,CYCSP1,ENST00000604815,1.0,14
ENSG00000260392,,ENST00000562300,1.0,15
ENSG00000168300,PCMTD1,ENST00000522514,1.0,8
ENSG00000277152,,ENST00000617013,1.0,15
ENSG00000233395,LINC00841,ENST00000660538,1.0,10
ENSG00000273012,,ENST00000608148,1.0,10
ENSG00000223462,,ENST00000425541,1.0,10
ENSG00000227121,LINC02672,ENST00000668157,1.0,10
ENSG00000259869,,ENST00000568976,1.0,10
ENSG00000253903,,ENST00000521869,1.0,8
ENSG00000273363,,ENST00000609898,1.0,10
ENSG00000253569,VENTXP5,ENST00000523979,1.0,8
ENSG00000286413,,ENST00000663599,1.0,10
ENSG00000131100,ATP6V1E1,ENST00000253413,1.0,22
ENSG00000254156,MTND6P20,ENST00000522986,1.0,8
ENSG00000230500,MKX-AS1,ENST00000419777,1.0,10
ENSG00000230869,AGAP10P,ENST00000454844,1.0,10
ENSG00000261683,LINC00838,ENST00000658358,1.0,10
ENSG00000166128,RAB8B,ENST00000321437,1.0,15
ENSG00000151023,ENKUR,ENST00000331161,1.0,10
ENSG00000130702,LAMA5,ENST00000252999,1.0,20
ENSG00000259650,,ENST00000557981,1.0,15
ENSG00000008086,CDKL5,ENST00000623535,1.0,X
ENSG00000198718,TOGARAM1,ENST00000361462,1.0,14
ENSG00000231078,,ENST00000442780,1.0,20
ENSG00000136770,DNAJC1,ENST00000376980,1.0,10
ENSG00000287215,,ENST00000669760,1.0,X
ENSG00000258935,,ENST00000557622,1.0,14
ENSG00000104765,BNIP3L,ENST00000380629,1.0,8
ENSG00000235469,MRPL50P4,ENST00000446432,1.0,10
ENSG00000226790,HNRNPA3P1,ENST00000401429,1.0,10
ENSG00000224162,UQCRHP3,ENST00000451503,1.0,10
ENSG00000227465,GPN3P1,ENST00000423883,1.0,10
ENSG00000196368,NUDT11,ENST00000375992,1.0,X
ENSG00000235690,CUBNP3,ENST00000457461,1.0,10
ENSG00000154723,ATP5PF,ENST00000284971,1.0,21
ENSG00000270192,MRPS35P3,ENST00000603189,1.0,10
ENSG00000226255,UBE2V2P1,ENST00000434717,1.0,10
ENSG00000270369,,ENST00000605187,1.0,10
ENSG00000227173,MYL6P3,ENST00000436904,1.0,10
ENSG00000279239,,ENST00000624635,1.0,10
ENSG00000253455,LINC03054,ENST00000521660,1.0,8
ENSG00000151835,SACS,ENST00000382292,1.0,13
ENSG00000149657,LSM14B,ENST00000279068,1.0,20
ENSG00000237338,FTCD-AS1,ENST00000446649,1.0,21
ENSG00000053770,AP5M1,ENST00000261558,1.0,14
ENSG00000166233,ARIH1,ENST00000379887,1.0,15
ENSG00000229152,ANKRD10-IT1,ENST00000426991,1.0,13
ENSG00000277767,,ENST00000620246,1.0,13
ENSG00000165443,PHYHIPL,ENST00000373880,1.0,10
ENSG00000227105,PARP1P1,ENST00000413631,1.0,13
ENSG00000225870,LINC00368,ENST00000422994,1.0,13
ENSG00000286824,,ENST00000664746,1.0,13
ENSG00000235875,ARHGEF7-AS2,ENST00000425094,1.0,13
ENSG00000233644,ARHGEF7-IT1,ENST00000423329,1.0,13
ENSG00000160284,SPATC1L,ENST00000291672,1.0,21
ENSG00000227352,ARHGEF7-AS1,ENST00000435037,1.0,13
ENSG00000228404,,ENST00000415026,1.0,21
ENSG00000285856,,ENST00000650324,1.0,13
ENSG00000180662,RPL21P8,ENST00000465083,1.0,14
ENSG00000274614,,ENST00000619088,1.0,13
ENSG00000232109,VN1R54P,ENST00000435210,1.0,10
ENSG00000258740,,ENST00000553510,1.0,14
ENSG00000229644,NAMPTP1,ENST00000440465,1.0,10
ENSG00000236442,ANKRD54P1,ENST00000433115,1.0,10
ENSG00000233472,,ENST00000425137,1.0,10
ENSG00000271173,SPRING1P1,ENST00000603304,1.0,10
ENSG00000271650,,ENST00000605702,1.0,10
ENSG00000259232,,ENST00000560250,1.0,15
ENSG00000223987,RPL26P28,ENST00000451325,1.0,10
ENSG00000153495,TEX29,ENST00000283547,1.0,13
ENSG00000285444,,ENST00000642706,1.0,13
ENSG00000265203,RBP3,ENST00000584701,1.0,10
ENSG00000165164,CFAP47,ENST00000378653,1.0,X
ENSG00000178695,KCTD12,ENST00000377474,1.0,13
ENSG00000278727,,ENST00000613696,1.0,13
ENSG00000118903,BTF3P11,ENST00000426582,1.0,13
ENSG00000233873,RPL7P44,ENST00000424827,1.0,13
ENSG00000228002,DHX9P1,ENST00000436565,1.0,13
ENSG00000099968,BCL2L13,ENST00000317582,1.0,22
ENSG00000264757,MIR3198-1,ENST00000583102,1.0,22
ENSG00000269220,LINC00528,ENST00000600723,1.0,22
ENSG00000236852,SSBL2P,ENST00000455793,1.0,X
ENSG00000229731,,ENST00000450488,1.0,X
ENSG00000237926,,ENST00000428996,1.0,X
ENSG00000287855,,ENST00000655150,1.0,16
ENSG00000268994,FAM236B,ENST00000596535,1.0,X
ENSG00000102805,CLN5,ENST00000377453,1.0,13
ENSG00000261732,,ENST00000454337,1.0,16
ENSG00000124479,NDP,ENST00000642620,1.0,X
ENSG00000165548,TMEM63C,ENST00000298351,1.0,14
ENSG00000230797,YY2,ENST00000429584,1.0,X
ENSG00000230926,,ENST00000447309,1.0,X
ENSG00000233833,ETF1P3,ENST00000430422,1.0,X
ENSG00000227261,YWHAZP7,ENST00000436906,1.0,X
ENSG00000151812,SLC35F4,ENST00000556826,1.0,14
ENSG00000283208,,ENST00000638147,1.0,13
ENSG00000197892,KIF13B,ENST00000524189,1.0,8
ENSG00000286595,,ENST00000665334,1.0,14
ENSG00000258600,,ENST00000557770,1.0,14
ENSG00000258580,,ENST00000557371,1.0,14
ENSG00000005812,FBXL3,ENST00000355619,1.0,13
ENSG00000165169,DYNLT3,ENST00000378578,1.0,X
ENSG00000197562,RAB40C,ENST00000248139,1.0,16
ENSG00000277499,,ENST00000614203,1.0,X
ENSG00000259719,LINC02284,ENST00000664388,1.0,14
ENSG00000258622,,ENST00000554110,1.0,14
ENSG00000253837,LOXL2-AS1,ENST00000519692,1.0,8
ENSG00000258804,LINC01148,ENST00000557527,1.0,14
ENSG00000253330,,ENST00000519856,1.0,8
ENSG00000236051,MYCBP2-AS1,ENST00000627409,1.0,13
ENSG00000254165,,ENST00000522190,1.0,8
ENSG00000274898,,ENST00000620512,1.0,13
ENSG00000272375,,ENST00000606555,1.0,8
ENSG00000229521,MYCBP2-AS2,ENST00000428716,1.0,13
ENSG00000254033,,ENST00000518178,1.0,8
ENSG00000285714,,ENST00000649088,1.0,13
ENSG00000253142,,ENST00000522805,1.0,8
ENSG00000253418,SNX18P27,ENST00000523611,1.0,8
ENSG00000277159,,ENST00000613809,1.0,13
ENSG00000253654,IDI1P2,ENST00000520250,1.0,8
ENSG00000233109,,ENST00000522657,1.0,8
ENSG00000197595,ATP11AUN,ENST00000623100,1.0,13
ENSG00000287590,,ENST00000664980,1.0,8
ENSG00000286693,,ENST00000655061,1.0,8
ENSG00000232684,ATP11A-AS1,ENST00000446442,1.0,13
ENSG00000277545,,ENST00000615844,1.0,13
ENSG00000267868,,ENST00000602192,1.0,13
ENSG00000235280,MCF2L-AS1,ENST00000446789,1.0,13
ENSG00000253642,,ENST00000523063,1.0,8
ENSG00000269356,,ENST00000601559,1.0,13
ENSG00000087495,PHACTR3,ENST00000371015,1.0,20
ENSG00000257108,NHLRC4,ENST00000424439,1.0,16
ENSG00000269376,,ENST00000598534,1.0,13
ENSG00000147081,AKAP4,ENST00000358526,1.0,X
ENSG00000253813,COX6B1P4,ENST00000519826,1.0,8
ENSG00000280327,,ENST00000623878,1.0,16
ENSG00000206168,C4orf46P1,ENST00000382990,1.0,16
ENSG00000125378,BMP4,ENST00000245451,1.0,14
ENSG00000260803,,ENST00000568710,1.0,16
ENSG00000196092,PAX5,ENST00000358127,1.0,9
ENSG00000267028,TCF4-AS1,ENST00000587660,1.0,18
ENSG00000264571,MIR4529,ENST00000578110,1.0,18
ENSG00000267402,TCF4-AS2,ENST00000586467,1.0,18
ENSG00000242320,RPL21P126,ENST00000470049,1.0,18
ENSG00000261035,,ENST00000569070,1.0,20
ENSG00000267325,LINC01415,ENST00000587320,1.0,18
ENSG00000282842,FRG2EP,ENST00000634243,1.0,20
ENSG00000258859,LINC02296,ENST00000557070,1.0,14
ENSG00000253309,SERPINE3,ENST00000681248,1.0,13
ENSG00000285826,,ENST00000649337,1.0,14
ENSG00000267172,,ENST00000585985,1.0,18
ENSG00000258960,FTH1P13,ENST00000557194,1.0,14
ENSG00000263677,,ENST00000666726,1.0,18
ENSG00000261208,,ENST00000565135,1.0,14
ENSG00000160285,LSS,ENST00000397728,1.0,21
ENSG00000259077,,ENST00000555913,1.0,14
ENSG00000265369,PCAT18,ENST00000579458,1.0,18
ENSG00000285612,,ENST00000647653,1.0,14
ENSG00000104671,DCTN6,ENST00000221114,1.0,8
ENSG00000275900,U3,ENST00000391065,1.0,18
ENSG00000263382,,ENST00000655572,1.0,18
ENSG00000242571,RPL21P11,ENST00000461458,1.0,14
ENSG00000259005,,ENST00000556370,1.0,14
ENSG00000266184,,ENST00000583051,1.0,18
ENSG00000258849,OR7E159P,ENST00000553761,1.0,14
ENSG00000258998,LINC02302,ENST00000556405,1.0,14
ENSG00000258746,,ENST00000553933,1.0,14
ENSG00000258845,,ENST00000554319,1.0,14
ENSG00000258501,EIF3LP1,ENST00000554099,1.0,14
ENSG00000259019,EIF4BP1,ENST00000554881,1.0,14
ENSG00000257900,,ENST00000546784,1.0,14
ENSG00000259100,COILP1,ENST00000553667,1.0,14
ENSG00000258549,,ENST00000555538,1.0,14
ENSG00000211839,TRAJ50,ENST00000390487,1.0,14
ENSG00000258928,,ENST00000556834,1.0,14
ENSG00000279521,,ENST00000623151,1.0,14
ENSG00000242417,RPL18P1,ENST00000497218,1.0,14
ENSG00000069535,MAOB,ENST00000378069,1.0,X
ENSG00000258536,FKBP1BP1,ENST00000553366,1.0,14
ENSG00000286464,,ENST00000655457,1.0,14
ENSG00000223901,,ENST00000626933,1.0,21
ENSG00000225664,YWHAZP8,ENST00000436935,1.0,X
ENSG00000213754,KPNA4P1,ENST00000396110,1.0,X
ENSG00000215424,MCM3AP-AS1,ENST00000590829,1.0,21
ENSG00000122026,RPL21,ENST00000311549,1.0,13
ENSG00000137841,PLCB2,ENST00000260402,1.0,15
ENSG00000228137,,ENST00000444966,1.0,21
ENSG00000239415,,ENST00000430259,1.0,21
ENSG00000171885,AQP4,ENST00000383168,1.0,18
ENSG00000139780,METTL21C,ENST00000267273,1.0,13
ENSG00000221914,PPP2R2A,ENST00000380737,1.0,8
ENSG00000125385,RPL32P21,ENST00000354277,1.0,9
ENSG00000224935,,ENST00000663621,1.0,9
ENSG00000225947,,ENST00000415024,1.0,9
ENSG00000233242,,ENST00000654436,1.0,9
ENSG00000227353,RAB28P3,ENST00000448325,1.0,9
ENSG00000236604,LYPLA2P3,ENST00000417429,1.0,9
ENSG00000235707,,ENST00000426848,1.0,9
ENSG00000234042,,ENST00000452635,1.0,9
ENSG00000236184,TCEA1P4,ENST00000415066,1.0,9
ENSG00000267743,,ENST00000593212,1.0,18
ENSG00000283982,,ENST00000640307,1.0,9
ENSG00000267504,,ENST00000587933,1.0,18
ENSG00000277837,,ENST00000620778,1.0,18
ENSG00000155659,VSIG4,ENST00000374737,1.0,X
ENSG00000119547,ONECUT2,ENST00000491143,1.0,18
ENSG00000278703,,ENST00000611316,1.0,18
ENSG00000229168,RPL19P20,ENST00000415648,1.0,X
ENSG00000171703,TCEA2,ENST00000343484,1.0,20
ENSG00000156052,GNAQ,ENST00000286548,1.0,9
ENSG00000225085,,ENST00000436084,1.0,9
ENSG00000134899,ERCC5,ENST00000652225,1.0,13
ENSG00000100650,SRSF5,ENST00000557154,1.0,14
ENSG00000102221,JADE3,ENST00000614628,1.0,X
ENSG00000165322,ARHGAP12,ENST00000344936,1.0,10
ENSG00000130700,GATA5,ENST00000252997,1.0,20
ENSG00000125255,SLC10A2,ENST00000245312,1.0,13
ENSG00000189299,FOXR2,ENST00000339140,1.0,X
ENSG00000160282,FTCD,ENST00000397746,1.0,21
ENSG00000259151,CAP2P1,ENST00000557743,1.0,14
ENSG00000286479,,ENST00000659271,1.0,14
ENSG00000134440,NARS1,ENST00000256854,1.0,18
ENSG00000258558,,ENST00000554665,1.0,14
ENSG00000159267,HLCS,ENST00000674895,1.0,21
ENSG00000234369,TATDN1P1,ENST00000414123,1.0,10
ENSG00000273107,,ENST00000610158,1.0,10
ENSG00000231399,SNRPEP8,ENST00000442866,1.0,10
ENSG00000172458,IL17D,ENST00000682841,1.0,13
ENSG00000137809,ITGA11,ENST00000315757,1.0,15
ENSG00000165092,ALDH1A1,ENST00000297785,1.0,9
ENSG00000134864,GGACT,ENST00000683975,1.0,13
ENSG00000221398,,ENST00000408471,1.0,21
ENSG00000267787,,ENST00000588925,1.0,18
ENSG00000165300,SLITRK5,ENST00000683689,1.0,13
ENSG00000129988,LBP,ENST00000217407,1.0,20
ENSG00000223368,,ENST00000450410,1.0,9
ENSG00000243156,MICAL3,ENST00000441493,1.0,22
ENSG00000228781,RPL21P84,ENST00000433468,1.0,9
ENSG00000230245,,ENST00000418155,1.0,9
ENSG00000250921,LINC02063,ENST00000666998,1.0,5
ENSG00000229311,,ENST00000425493,1.0,9
ENSG00000072401,UBE2D1,ENST00000373910,1.0,10
ENSG00000223421,,ENST00000455940,1.0,9
ENSG00000270954,RPSAP75,ENST00000605848,1.0,9
ENSG00000271119,LINC03067,ENST00000605200,1.0,5
ENSG00000229422,,ENST00000417533,1.0,9
ENSG00000279222,,ENST00000623526,1.0,5
ENSG00000228557,HSPA8P17,ENST00000427029,1.0,9
ENSG00000278913,,ENST00000624837,1.0,5
ENSG00000229932,YWHAZP3,ENST00000415292,1.0,10
ENSG00000203321,CARNMT1-AS1,ENST00000455609,1.0,9
ENSG00000253390,ENTPD4-DT,ENST00000521021,1.0,8
ENSG00000234864,LINC02632,ENST00000439913,1.0,10
ENSG00000180509,KCNE1,ENST00000399286,1.0,21
ENSG00000253354,,ENST00000660702,1.0,8
ENSG00000234504,,ENST00000436877,1.0,10
ENSG00000224919,,ENST00000434533,1.0,10
ENSG00000254013,MAP2K1P1,ENST00000519737,1.0,8
ENSG00000196227,FAM217B,ENST00000360816,1.0,20
ENSG00000266524,GDF10,ENST00000580279,1.0,10
ENSG00000155621,C9orf85,ENST00000334731,1.0,9
ENSG00000227101,,ENST00000667089,1.0,10
ENSG00000065923,SLC9A7,ENST00000616978,1.0,X
ENSG00000229109,FRMD3-AS1,ENST00000668931,1.0,9
ENSG00000236671,PRKG1-AS1,ENST00000452247,1.0,10
ENSG00000232794,HNRNPDP1,ENST00000439535,1.0,X
ENSG00000225380,IGKV1OR9-2,ENST00000431378,1.0,9
ENSG00000217835,RBMXP5,ENST00000456392,1.0,X
ENSG00000231944,PHKA1-AS1,ENST00000420998,1.0,X
ENSG00000081923,ATP8B1,ENST00000648908,1.0,18
ENSG00000187601,MAGEH1,ENST00000342972,1.0,X
ENSG00000174227,PIGG,ENST00000453061,1.0,4
ENSG00000260995,,ENST00000650036,1.0,9
ENSG00000230844,ZNF674-AS1,ENST00000657382,1.0,X
ENSG00000270280,SMIM15P1,ENST00000605596,1.0,X
ENSG00000268234,FKBP4P6,ENST00000457486,1.0,9
ENSG00000093100,,ENST00000476405,1.0,22
ENSG00000286990,,ENST00000657505,1.0,22
ENSG00000207780,MIR648,ENST00000385046,1.0,22
ENSG00000202159,RNU6-742P,ENST00000365289,1.0,18
ENSG00000235445,,ENST00000429618,1.0,22
ENSG00000234913,,ENST00000441167,1.0,22
ENSG00000231544,RSL24D1P11,ENST00000591045,1.0,18
ENSG00000196693,ZNF33B,ENST00000359467,1.0,10
ENSG00000164151,ICE1,ENST00000296564,1.0,5
ENSG00000237446,RHEBP3,ENST00000411920,1.0,22
ENSG00000225335,,ENST00000607927,1.0,22
ENSG00000267209,LINC01897,ENST00000585702,1.0,18
ENSG00000259603,,ENST00000559410,1.0,5
ENSG00000235028,HMGN1P30,ENST00000589286,1.0,18
ENSG00000267675,,ENST00000585470,1.0,18
ENSG00000236890,,ENST00000427227,1.0,22
ENSG00000284440,MIR122,ENST00000385044,1.0,18
ENSG00000235356,,ENST00000648274,1.0,10
ENSG00000207778,MIR3591,ENST00000636727,1.0,18
ENSG00000276403,,ENST00000622635,1.0,18
ENSG00000235617,,ENST00000450866,1.0,22
ENSG00000223597,LINC02142,ENST00000657298,1.0,5
ENSG00000226304,,ENST00000452911,1.0,10
ENSG00000225225,ARL2BPP10,ENST00000446487,1.0,22
ENSG00000287790,,ENST00000660096,1.0,5
ENSG00000286508,,ENST00000661649,1.0,22
ENSG00000265630,,ENST00000585063,1.0,10
ENSG00000248962,,ENST00000513859,1.0,5
ENSG00000280719,PCAT5,ENST00000626667,1.0,10
ENSG00000249966,,ENST00000503386,1.0,5
ENSG00000225929,,ENST00000449652,1.0,22
ENSG00000286924,,ENST00000655462,1.0,10
ENSG00000068650,ATP11A,ENST00000375645,1.0,13
ENSG00000198796,ALPK2,ENST00000361673,1.0,18
ENSG00000197506,SLC28A3,ENST00000376238,1.0,9
ENSG00000100312,ACR,ENST00000216139,1.0,22
ENSG00000229857,,ENST00000451571,1.0,9
ENSG00000224025,,ENST00000436315,1.0,9
ENSG00000219149,PPIAP87,ENST00000441480,1.0,9
ENSG00000254499,,ENST00000532913,1.0,22
ENSG00000204612,FOXB2,ENST00000376708,1.0,9
ENSG00000274354,,ENST00000610389,1.0,18
ENSG00000213683,,ENST00000395613,1.0,22
ENSG00000205959,,ENST00000528132,1.0,4
ENSG00000231253,LINC01640,ENST00000653890,1.0,22
ENSG00000267257,,ENST00000591360,1.0,18
ENSG00000267579,,ENST00000589794,1.0,18
ENSG00000252284,SNORA108,ENST00000516475,1.0,18
ENSG00000239659,RPL9P31,ENST00000495117,1.0,18
ENSG00000275418,,ENST00000622763,1.0,18
ENSG00000228622,,ENST00000447396,1.0,22
ENSG00000233632,,ENST00000421145,1.0,22
ENSG00000251292,ERVH-1,ENST00000507666,1.0,4
ENSG00000267226,MALT1-AS1,ENST00000588144,1.0,18
ENSG00000230741,,ENST00000453924,1.0,22
ENSG00000267476,,ENST00000588835,1.0,18
ENSG00000266012,MIR4764,ENST00000580680,1.0,22
ENSG00000253007,SNORA50B,ENST00000517198,1.0,22
ENSG00000280310,,ENST00000624794,1.0,4
ENSG00000281295,,ENST00000630737,1.0,22
ENSG00000266946,MRPL37P1,ENST00000592451,1.0,18
ENSG00000152207,CYSLTR2,ENST00000682523,1.0,13
ENSG00000232081,LARGE-IT1,ENST00000445391,1.0,22
ENSG00000250476,ENPP7P9,ENST00000514456,1.0,4
ENSG00000274588,DGKK,ENST00000611977,1.0,X
ENSG00000267705,,ENST00000587011,1.0,18
ENSG00000267501,,ENST00000586383,1.0,18
ENSG00000201598,RNU6-219P,ENST00000364728,1.0,18
ENSG00000267593,LINC01926,ENST00000659493,1.0,18
ENSG00000199713,U8,ENST00000362843,1.0,18
ENSG00000250039,,ENST00000510705,1.0,4
ENSG00000251870,RNU2-69P,ENST00000516061,1.0,18
ENSG00000197217,ENTPD4,ENST00000358689,1.0,8
ENSG00000215162,LINC00269,ENST00000399711,1.0,X
ENSG00000267215,,ENST00000670499,1.0,18
ENSG00000236276,NDP-AS1,ENST00000435093,1.0,X
ENSG00000165621,OXGR1,ENST00000541038,1.0,13
ENSG00000283737,,ENST00000640777,1.0,X
ENSG00000080839,RBL1,ENST00000373664,1.0,20
ENSG00000248360,LINC00504,ENST00000505089,1.0,4
ENSG00000142156,COL6A1,ENST00000361866,1.0,21
ENSG00000233661,SPIN4-AS1,ENST00000451979,1.0,X
ENSG00000154330,PGM5,ENST00000396396,1.0,9
ENSG00000249988,,ENST00000514863,1.0,4
ENSG00000272024,,ENST00000607201,1.0,8
ENSG00000282968,AGGF1P10,ENST00000635005,1.0,20
ENSG00000272050,,ENST00000606283,1.0,20
ENSG00000237371,,ENST00000455524,1.0,20
ENSG00000235448,LURAP1L-AS1,ENST00000417638,1.0,9
ENSG00000275285,,ENST00000615228,1.0,20
ENSG00000145536,ADAMTS16,ENST00000274181,1.0,5
ENSG00000286309,,ENST00000654060,1.0,20
ENSG00000224973,LARGE-AS1,ENST00000424291,1.0,22
ENSG00000188243,COMMD6,ENST00000682242,1.0,13
ENSG00000205927,OLIG2,ENST00000382357,1.0,21
ENSG00000248137,,ENST00000509745,1.0,5
ENSG00000285689,,ENST00000649201,1.0,5
ENSG00000232539,LINC00945,ENST00000453716,1.0,21
ENSG00000280251,,ENST00000624798,1.0,5
ENSG00000279002,,ENST00000624775,1.0,5
ENSG00000184221,OLIG1,ENST00000382348,1.0,21
ENSG00000074696,HACD3,ENST00000261875,1.0,15
ENSG00000171421,MRPL36,ENST00000505059,1.0,5
ENSG00000167930,FAM234A,ENST00000399932,1.0,16
ENSG00000226527,,ENST00000670527,1.0,21
ENSG00000087842,PIR,ENST00000380420,1.0,X
ENSG00000226433,,ENST00000669414,1.0,21
ENSG00000250490,LINC02145,ENST00000507444,1.0,5
ENSG00000250481,,ENST00000509057,1.0,5
ENSG00000229086,LINC01548,ENST00000451980,1.0,21
ENSG00000234135,RPL23AP83,ENST00000434984,1.0,X
ENSG00000235136,PSMA5P1,ENST00000448334,1.0,X
